time,country_code,country_cc_trav,country_trav,country_hotels,country_car_rent,country_appart,country_hike,country_trav_gui
2010-02-01,GR,17,32,6,8,0,5,0
2010-03-01,GR,15,25,4,0,0,8,9
2010-04-01,GR,19,35,0,0,0,0,0
2010-05-01,GR,19,43,6,0,0,10,0
2010-06-01,GR,23,38,0,0,0,0,0
2010-07-01,GR,26,38,10,4,48,4,0
2010-08-01,GR,21,31,9,0,0,0,0
2010-09-01,GR,15,11,0,0,0,0,0
2010-10-01,GR,15,14,5,0,0,0,13
2010-11-01,GR,12,15,5,0,29,4,0
2010-12-01,GR,12,6,0,0,29,0,0
2011-01-01,GR,9,15,6,0,0,0,9
2011-02-01,GR,10,16,3,0,0,0,0
2011-03-01,GR,10,33,11,0,0,0,0
2011-04-01,GR,12,26,9,0,0,0,0
2011-05-01,GR,14,31,0,6,0,0,16
2011-06-01,GR,18,31,4,6,11,0,0
2011-07-01,GR,22,26,5,0,0,0,0
2011-08-01,GR,19,22,5,0,0,0,0
2011-09-01,GR,15,13,0,0,0,0,0
2011-10-01,GR,12,12,4,3,29,0,0
2011-11-01,GR,9,11,0,0,0,2,0
2011-12-01,GR,8,13,0,6,0,0,0
2012-01-01,GR,9,17,0,0,0,0,0
2012-02-01,GR,10,17,6,0,0,0,3
2012-03-01,GR,10,18,0,5,0,0,0
2012-04-01,GR,12,25,2,0,0,0,6
2012-05-01,GR,13,42,5,7,0,0,0
2012-06-01,GR,16,28,12,0,0,3,0
2012-07-01,GR,23,43,0,0,11,0,0
2012-08-01,GR,19,34,0,6,0,0,10
2012-09-01,GR,13,28,6,2,0,0,3
2012-10-01,GR,11,23,3,0,0,0,5
2012-11-01,GR,8,5,3,0,7,0,0
2012-12-01,GR,8,7,2,2,22,0,0
2013-01-01,GR,8,19,5,0,13,0,5
2013-02-01,GR,8,32,0,0,0,0,0
2013-03-01,GR,9,26,5,0,0,0,2
2013-04-01,GR,10,34,9,2,0,0,0
2013-05-01,GR,14,30,16,3,0,0,0
2013-06-01,GR,17,39,8,0,7,0,0
2013-07-01,GR,20,51,8,0,0,0,7
2013-08-01,GR,19,30,0,0,0,0,0
2013-09-01,GR,15,23,6,2,14,0,0
2013-10-01,GR,11,25,5,3,10,0,0
2013-11-01,GR,8,16,5,0,9,0,0
2013-12-01,GR,8,19,6,0,0,0,0
2014-01-01,GR,9,27,7,0,6,0,0
2014-02-01,GR,9,33,9,0,0,0,0
2014-03-01,GR,10,34,8,0,0,0,0
2014-04-01,GR,11,29,0,4,0,0,0
2014-05-01,GR,13,40,9,2,0,3,0
2014-06-01,GR,19,42,12,2,0,0,0
2014-07-01,GR,22,42,7,5,0,0,0
2014-08-01,GR,20,47,3,0,0,0,0
2014-09-01,GR,16,35,9,0,0,2,0
2014-10-01,GR,10,16,9,0,0,0,0
2014-11-01,GR,8,20,6,3,0,0,0
2014-12-01,GR,7,16,0,0,0,0,0
2015-01-01,GR,7,27,9,0,0,0,0
2015-02-01,GR,7,34,6,2,0,0,0
2015-03-01,GR,8,35,6,0,0,0,5
2015-04-01,GR,11,41,7,0,0,0,0
2015-05-01,GR,13,39,12,2,0,0,0
2015-06-01,GR,18,49,10,3,9,2,2
2015-07-01,GR,22,62,9,0,0,2,2
2015-08-01,GR,21,42,9,0,0,0,0
2015-09-01,GR,17,33,6,0,0,0,0
2015-10-01,GR,11,21,4,0,6,0,0
2015-11-01,GR,8,16,0,0,0,4,0
2015-12-01,GR,7,17,0,0,7,0,0
2016-01-01,GR,8,28,0,0,0,0,0
2016-02-01,GR,8,28,3,2,0,0,2
2016-03-01,GR,9,29,8,0,0,0,2
2016-04-01,GR,12,35,8,0,10,0,0
2016-05-01,GR,16,38,5,0,25,0,0
2016-06-01,GR,18,39,6,1,6,0,0
2016-07-01,GR,25,63,13,0,0,0,0
2016-08-01,GR,22,42,13,0,5,0,3
2016-09-01,GR,18,32,8,0,0,0,3
2016-10-01,GR,12,18,4,5,0,0,0
2016-11-01,GR,9,15,0,0,6,0,0
2016-12-01,GR,8,20,0,0,0,0,0
2017-01-01,GR,8,28,6,0,0,0,2
2017-02-01,GR,9,32,0,0,7,1,3
2017-03-01,GR,10,36,6,0,0,0,0
2017-04-01,GR,13,37,5,0,20,0,0
2017-05-01,GR,18,44,9,2,0,2,0
2017-06-01,GR,22,44,9,4,0,0,0
2017-07-01,GR,25,56,8,0,0,0,0
2017-08-01,GR,23,40,10,2,0,0,0
2017-09-01,GR,22,32,6,0,0,0,0
2017-10-01,GR,16,28,0,0,0,2,0
2017-11-01,GR,10,19,0,0,0,2,0
2017-12-01,GR,9,16,4,0,5,4,6
2018-01-01,GR,9,32,7,0,0,0,0
2018-02-01,GR,9,36,5,0,5,3,0
2018-03-01,GR,11,38,8,0,0,3,2
2018-04-01,GR,14,36,0,0,0,2,2
2018-05-01,GR,19,44,9,2,0,0,0
2018-06-01,GR,24,44,5,0,0,0,5
2018-07-01,GR,27,71,10,0,0,0,3
2018-08-01,GR,24,43,2,0,0,0,0
2018-09-01,GR,21,35,7,0,5,0,0
2018-10-01,GR,15,24,2,2,0,0,0
2018-11-01,GR,10,19,6,0,13,0,0
2018-12-01,GR,9,18,3,0,0,0,0
2019-01-01,GR,9,27,7,0,5,0,0
2019-02-01,GR,9,26,7,2,7,0,0
2019-03-01,GR,10,27,5,0,0,2,0
2019-04-01,GR,13,37,7,0,6,0,3
2019-05-01,GR,18,45,7,3,0,0,0
2019-06-01,GR,23,52,8,0,0,1,0
2019-07-01,GR,23,54,8,0,0,0,0
2019-08-01,GR,24,38,5,2,0,0,0
2019-09-01,GR,24,31,4,2,0,0,3
2019-10-01,GR,15,24,7,2,0,0,0
2019-11-01,GR,10,13,0,0,0,0,0
2019-12-01,GR,9,10,5,2,0,0,0
2020-01-01,GR,9,29,4,1,4,0,0
2020-02-01,GR,10,31,0,2,0,0,0
2020-03-01,GR,13,13,3,0,0,0,0
2020-04-01,GR,9,13,0,2,0,0,0
2020-05-01,GR,11,31,3,0,0,1,0
2020-06-01,GR,12,41,4,0,0,0,0
2020-07-01,GR,18,70,16,0,0,0,2
2020-08-01,GR,21,65,8,0,5,0,0
2020-09-01,GR,16,54,14,2,0,0,0
2020-10-01,GR,13,42,3,2,0,0,0
2020-11-01,GR,9,14,0,0,0,0,0
2020-12-01,GR,8,13,0,0,0,0,0
2021-01-01,GR,9,14,0,0,0,2,0
2021-02-01,GR,8,23,0,0,0,0,14
2021-03-01,GR,9,29,4,0,0,0,0
2021-04-01,GR,10,28,1,0,0,0,0
2021-05-01,GR,13,55,8,0,0,2,0
2021-06-01,GR,19,63,7,3,0,0,0
2021-07-01,GR,23,100,9,0,0,0,0
2021-08-01,GR,27,58,3,2,5,0,3
2021-09-01,GR,22,45,7,0,11,0,0
2021-10-01,GR,16,20,0,0,0,1,0
2021-11-01,GR,11,16,4,0,0,0,0
2021-12-01,GR,9,17,1,0,0,0,0
2022-01-01,GR,10,28,3,0,0,0,0
2022-02-01,GR,9,38,14,0,0,0,0
2022-03-01,GR,11,37,5,4,0,0,0
2022-04-01,GR,14,51,10,3,7,0,0
2022-05-01,GR,18,61,11,1,0,1,2
2022-06-01,GR,20,59,9,4,8,0,8
2022-07-01,GR,24,65,16,1,0,0,2
2022-08-01,GR,23,52,10,0,0,1,0
2022-09-01,GR,20,37,12,1,0,0,5
