time,country_code,cc_fooddrink,cc_restaurant,cc_groc,cc_fastfood
2009-03-01,SE,53,60,68,76
2009-04-01,SE,48,53,64,68
2009-05-01,SE,48,62,61,68
2009-06-01,SE,46,58,66,73
2009-07-01,SE,43,52,59,64
2009-08-01,SE,49,56,62,74
2009-09-01,SE,50,55,58,68
2009-10-01,SE,54,55,61,62
2009-11-01,SE,51,52,61,60
2009-12-01,SE,61,51,62,53
2010-01-01,SE,51,51,53,59
2010-02-01,SE,51,54,55,60
2010-03-01,SE,48,53,58,59
2010-04-01,SE,49,55,65,65
2010-05-01,SE,47,54,57,62
2010-06-01,SE,44,50,53,60
2010-07-01,SE,40,48,47,52
2010-08-01,SE,49,58,55,62
2010-09-01,SE,49,53,52,62
2010-10-01,SE,53,54,56,58
2010-11-01,SE,51,56,58,60
2010-12-01,SE,57,57,61,56
2011-01-01,SE,58,61,61,62
2011-02-01,SE,56,62,53,60
2011-03-01,SE,56,64,56,68
2011-04-01,SE,56,61,59,67
2011-05-01,SE,53,65,59,66
2011-06-01,SE,53,62,61,64
2011-07-01,SE,52,62,54,60
2011-08-01,SE,56,67,60,66
2011-09-01,SE,58,66,60,59
2011-10-01,SE,54,67,61,65
2011-11-01,SE,61,67,63,68
2011-12-01,SE,71,62,68,57
2012-01-01,SE,61,64,63,65
2012-02-01,SE,59,65,61,65
2012-03-01,SE,59,62,61,67
2012-04-01,SE,62,70,71,73
2012-05-01,SE,58,68,67,75
2012-06-01,SE,61,67,66,69
2012-07-01,SE,56,67,64,64
2012-08-01,SE,60,70,65,69
2012-09-01,SE,61,69,69,70
2012-10-01,SE,65,71,66,60
2012-11-01,SE,64,67,63,57
2012-12-01,SE,75,64,69,65
2013-01-01,SE,61,67,75,64
2013-02-01,SE,65,67,70,63
2013-03-01,SE,62,66,64,63
2013-04-01,SE,63,65,66,68
2013-05-01,SE,62,68,69,69
2013-06-01,SE,59,65,67,67
2013-07-01,SE,59,71,66,63
2013-08-01,SE,67,75,65,69
2013-09-01,SE,65,68,71,66
2013-10-01,SE,68,72,66,64
2013-11-01,SE,65,61,67,55
2013-12-01,SE,82,67,74,58
2014-01-01,SE,70,67,72,65
2014-02-01,SE,66,66,69,59
2014-03-01,SE,64,67,65,57
2014-04-01,SE,67,69,71,62
2014-05-01,SE,67,67,71,64
2014-06-01,SE,62,66,78,64
2014-07-01,SE,59,65,68,60
2014-08-01,SE,70,75,70,67
2014-09-01,SE,65,64,70,60
2014-10-01,SE,65,71,73,60
2014-11-01,SE,66,64,68,55
2014-12-01,SE,78,66,78,53
2015-01-01,SE,66,68,62,63
2015-02-01,SE,63,68,64,57
2015-03-01,SE,62,65,61,59
2015-04-01,SE,67,64,65,59
2015-05-01,SE,63,69,68,64
2015-06-01,SE,58,68,70,65
2015-07-01,SE,63,72,63,64
2015-08-01,SE,61,69,69,63
2015-09-01,SE,63,67,64,58
2015-10-01,SE,64,72,64,57
2015-11-01,SE,67,66,63,58
2015-12-01,SE,80,64,70,56
2016-01-01,SE,68,69,61,67
2016-02-01,SE,71,72,63,57
2016-03-01,SE,70,73,65,66
2016-04-01,SE,69,73,68,68
2016-05-01,SE,65,73,67,67
2016-06-01,SE,66,76,70,70
2016-07-01,SE,68,79,67,71
2016-08-01,SE,71,79,74,70
2016-09-01,SE,71,77,65,68
2016-10-01,SE,73,76,55,66
2016-11-01,SE,71,73,71,63
2016-12-01,SE,83,72,78,57
2017-01-01,SE,70,75,64,72
2017-02-01,SE,70,75,61,57
2017-03-01,SE,71,73,66,71
2017-04-01,SE,75,79,79,81
2017-05-01,SE,64,80,76,75
2017-06-01,SE,73,83,86,84
2017-07-01,SE,70,88,72,79
2017-08-01,SE,76,85,71,81
2017-09-01,SE,75,83,70,77
2017-10-01,SE,76,84,67,80
2017-11-01,SE,76,77,67,76
2017-12-01,SE,93,78,86,71
2018-01-01,SE,73,75,68,79
2018-02-01,SE,75,81,65,80
2018-03-01,SE,74,85,68,81
2018-04-01,SE,72,82,71,80
2018-05-01,SE,67,80,78,83
2018-06-01,SE,70,84,78,83
2018-07-01,SE,67,92,77,81
2018-08-01,SE,71,88,71,84
2018-09-01,SE,77,81,73,77
2018-10-01,SE,75,82,71,76
2018-11-01,SE,75,78,73,74
2018-12-01,SE,94,79,95,72
2019-01-01,SE,75,82,70,80
2019-02-01,SE,72,82,72,80
2019-03-01,SE,75,80,79,79
2019-04-01,SE,76,79,91,84
2019-05-01,SE,71,85,79,85
2019-06-01,SE,75,84,92,87
2019-07-01,SE,76,93,87,87
2019-08-01,SE,78,91,82,87
2019-09-01,SE,77,84,81,81
2019-10-01,SE,79,80,85,79
2019-11-01,SE,78,80,82,79
2019-12-01,SE,96,76,97,75
2020-01-01,SE,79,81,72,81
2020-02-01,SE,78,77,74,81
2020-03-01,SE,76,61,84,72
2020-04-01,SE,83,64,87,73
2020-05-01,SE,88,73,88,85
2020-06-01,SE,79,76,90,88
2020-07-01,SE,88,98,91,97
2020-08-01,SE,79,85,87,90
2020-09-01,SE,82,77,82,87
2020-10-01,SE,79,78,86,82
2020-11-01,SE,78,65,84,76
2020-12-01,SE,100,67,100,75
2021-01-01,SE,80,68,78,81
2021-02-01,SE,77,71,72,82
2021-03-01,SE,76,71,85,87
2021-04-01,SE,79,71,87,88
2021-05-01,SE,74,80,88,88
2021-06-01,SE,69,80,85,85
2021-07-01,SE,78,100,98,93
2021-08-01,SE,79,93,85,90
2021-09-01,SE,75,82,76,82
2021-10-01,SE,74,79,72,79
2021-11-01,SE,75,78,77,76
2021-12-01,SE,90,75,95,78
2022-01-01,SE,73,73,68,78
2022-02-01,SE,69,70,66,74
2022-03-01,SE,62,66,70,65
2022-04-01,SE,68,72,76,72
2022-05-01,SE,66,73,78,75
2022-06-01,SE,64,76,81,76
2022-07-01,SE,70,83,81,77
2022-08-01,SE,68,78,77,77
2022-09-01,SE,65,67,68,67
