time,country_code,cc_fooddrink,cc_restaurant,cc_groc,cc_fastfood
2010-04-01,SI,51,53,46,37
2010-05-01,SI,54,51,57,34
2010-06-01,SI,49,46,51,37
2010-07-01,SI,41,50,46,33
2010-08-01,SI,44,49,58,35
2010-09-01,SI,52,47,67,33
2010-10-01,SI,55,54,80,36
2010-11-01,SI,58,49,69,32
2010-12-01,SI,58,51,59,35
2011-01-01,SI,81,77,79,53
2011-02-01,SI,77,71,67,48
2011-03-01,SI,82,72,78,60
2011-04-01,SI,72,60,68,39
2011-05-01,SI,74,70,69,47
2011-06-01,SI,74,64,73,40
2011-07-01,SI,62,66,62,44
2011-08-01,SI,70,69,60,54
2011-09-01,SI,77,70,76,47
2011-10-01,SI,78,70,96,48
2011-11-01,SI,87,69,87,42
2011-12-01,SI,86,72,78,53
2012-01-01,SI,79,74,70,55
2012-02-01,SI,80,64,67,48
2012-03-01,SI,72,61,76,51
2012-04-01,SI,76,70,76,54
2012-05-01,SI,79,72,78,63
2012-06-01,SI,67,73,66,55
2012-07-01,SI,59,67,59,52
2012-08-01,SI,64,66,57,55
2012-09-01,SI,85,63,90,44
2012-10-01,SI,83,66,93,50
2012-11-01,SI,85,65,79,52
2012-12-01,SI,83,68,79,55
2013-01-01,SI,80,67,76,59
2013-02-01,SI,78,67,68,55
2013-03-01,SI,78,66,69,51
2013-04-01,SI,70,66,60,55
2013-05-01,SI,74,66,59,50
2013-06-01,SI,69,59,57,44
2013-07-01,SI,58,60,56,45
2013-08-01,SI,65,63,56,47
2013-09-01,SI,80,61,77,46
2013-10-01,SI,86,59,86,45
2013-11-01,SI,85,54,72,46
2013-12-01,SI,86,62,73,56
2014-01-01,SI,80,68,65,57
2014-02-01,SI,80,58,66,49
2014-03-01,SI,71,56,72,45
2014-04-01,SI,76,58,70,46
2014-05-01,SI,75,62,65,47
2014-06-01,SI,67,56,69,42
2014-07-01,SI,69,65,68,53
2014-08-01,SI,78,79,71,64
2014-09-01,SI,87,72,89,57
2014-10-01,SI,86,70,100,57
2014-11-01,SI,88,72,83,56
2014-12-01,SI,90,59,81,52
2015-01-01,SI,82,66,66,46
2015-02-01,SI,87,71,75,58
2015-03-01,SI,81,69,81,53
2015-04-01,SI,76,65,68,48
2015-05-01,SI,80,70,64,56
2015-06-01,SI,74,66,65,48
2015-07-01,SI,64,56,57,45
2015-08-01,SI,67,68,57,50
2015-09-01,SI,82,64,80,45
2015-10-01,SI,82,64,86,44
2015-11-01,SI,83,67,69,47
2015-12-01,SI,90,68,70,52
2016-01-01,SI,71,52,50,40
2016-02-01,SI,74,63,57,49
2016-03-01,SI,70,60,54,48
2016-04-01,SI,67,55,44,43
2016-05-01,SI,70,59,51,42
2016-06-01,SI,64,64,46,54
2016-07-01,SI,50,57,36,43
2016-08-01,SI,57,58,43,42
2016-09-01,SI,65,64,51,44
2016-10-01,SI,70,68,70,49
2016-11-01,SI,70,61,54,45
2016-12-01,SI,76,62,50,45
2017-01-01,SI,68,60,45,46
2017-02-01,SI,69,63,50,54
2017-03-01,SI,65,61,64,52
2017-04-01,SI,67,68,63,59
2017-05-01,SI,69,68,59,55
2017-06-01,SI,61,65,47,53
2017-07-01,SI,54,66,46,53
2017-08-01,SI,61,72,44,60
2017-09-01,SI,73,70,58,54
2017-10-01,SI,75,71,69,60
2017-11-01,SI,77,70,52,58
2017-12-01,SI,85,76,55,67
2018-01-01,SI,74,79,46,69
2018-02-01,SI,76,70,45,62
2018-03-01,SI,77,73,60,67
2018-04-01,SI,61,68,42,61
2018-05-01,SI,68,77,47,56
2018-06-01,SI,68,75,44,60
2018-07-01,SI,62,83,42,73
2018-08-01,SI,68,89,46,69
2018-09-01,SI,74,75,54,61
2018-10-01,SI,77,78,61,65
2018-11-01,SI,75,80,48,62
2018-12-01,SI,84,86,51,71
2019-01-01,SI,73,74,44,66
2019-02-01,SI,69,73,40,65
2019-03-01,SI,74,78,49,63
2019-04-01,SI,74,82,45,68
2019-05-01,SI,73,77,41,64
2019-06-01,SI,64,82,39,67
2019-07-01,SI,63,85,41,69
2019-08-01,SI,71,92,43,80
2019-09-01,SI,78,84,55,65
2019-10-01,SI,75,81,58,66
2019-11-01,SI,83,82,48,68
2019-12-01,SI,88,85,54,75
2020-01-01,SI,79,77,44,71
2020-02-01,SI,76,76,40,64
2020-03-01,SI,91,55,46,61
2020-04-01,SI,95,64,44,75
2020-05-01,SI,86,80,50,91
2020-06-01,SI,78,79,61,74
2020-07-01,SI,70,75,51,66
2020-08-01,SI,75,90,48,74
2020-09-01,SI,78,73,54,69
2020-10-01,SI,85,76,61,71
2020-11-01,SI,88,57,43,61
2020-12-01,SI,100,59,45,71
2021-01-01,SI,84,69,40,79
2021-02-01,SI,77,76,41,85
2021-03-01,SI,74,78,43,84
2021-04-01,SI,81,82,38,91
2021-05-01,SI,75,85,43,85
2021-06-01,SI,70,86,55,83
2021-07-01,SI,67,92,52,86
2021-08-01,SI,72,97,49,90
2021-09-01,SI,75,80,50,77
2021-10-01,SI,76,81,53,76
2021-11-01,SI,77,77,47,74
2021-12-01,SI,81,71,50,69
2022-01-01,SI,85,88,46,87
2022-02-01,SI,79,87,43,81
2022-03-01,SI,80,83,57,71
2022-04-01,SI,80,89,48,84
2022-05-01,SI,79,89,50,79
2022-06-01,SI,76,92,55,85
2022-07-01,SI,71,96,45,84
2022-08-01,SI,78,100,46,84
2022-09-01,SI,81,87,46,78
