ID,NAME,TYPE,SRC,REFYEAR
,COCA-COLA COMPANY (THE),OTHER,https://investors.coca-colacompany.com/filings-reports/all-sec-filings/content/0000021344-25-000011/ko-20241231.htm/annual-report-2025.pdf,2024.0
,COCA-COLA COMPANY (THE),OTHER,https://investors.coca-colacompany.com/filings-reports/all-sec-filings/content/0000021344-25-000011/ko-20241231.htm/annual-report-2024.pdf,2024.0
,COCA-COLA COMPANY (THE),OTHER,https://investors.coca-colacompany.com/filings-reports/all-sec-filings/content/0000021344-25-000011/ko-20241231.htm/annual_report_2025.pdf,2024.0
,MANPOWERGROUP INC.,FIN_REP,https://www.annualreports.com/HostedData/AnnualReportArchive/m/NYSE_MAN_2022.pdf,2022.0
,MANPOWERGROUP INC.,OTHER,https://www.annualreports.com/HostedData/AnnualReportArchive/m/NYSE_MAN_2021.pdf,2021.0
,MANPOWERGROUP INC.,OTHER,https://www.annualreports.com/HostedData/AnnualReportArchive/m/NYSE_MAN_2020.pdf,2020.0
,MANPOWERGROUP INC.,OTHER,https://www.annualreports.com/HostedData/AnnualReportArchive/m/NYSE_MAN_2019.pdf,2019.0
,MANPOWERGROUP INC.,OTHER,https://www.annualreports.com/HostedData/AnnualReportArchive/m/NYSE_MAN_2018.pdf,2018.0
,MANPOWERGROUP INC.,OTHER,https://www.annualreports.com/HostedData/AnnualReportArchive/m/NYSE_MAN_2017.pdf,2017.0
,ENI S P A,FIN_REP,https://www.eni.com/content/dam/enicom/documents/eng/reports/2024/ar-2024/Annual-Report-2024.pdf,2024.0
,ENI S P A,OTHER,,
,ENI S P A,OTHER,,
,ENI S P A,OTHER,,
,ENI S P A,OTHER,,
,ENI S P A,OTHER,,
,EDP,FIN_REP,https://www.edp.com/sites/default/files/document/2025-05/Integrated_Annual_Report_2024.pdf,2025.0
,EDP,OTHER,,
,EDP,OTHER,,
,EDP,OTHER,,
,EDP,OTHER,,
,EDP,OTHER,,
,STANLEY BLACK & DECKER INC.,FIN_REP,https://www.annualreports.com/HostedData/AnnualReportArchive/s/NYSE_SWK_2022.pdf,2022.0
,STANLEY BLACK & DECKER INC.,OTHER,https://www.annualreports.com/HostedData/AnnualReportArchive/s/NYSE_SWK_2021.pdf,2021.0
,STANLEY BLACK & DECKER INC.,OTHER,https://www.annualreports.com/HostedData/AnnualReportArchive/s/NYSE_SWK_2020.pdf,2020.0
,STANLEY BLACK & DECKER INC.,OTHER,https://www.annualreports.com/HostedData/AnnualReportArchive/s/NYSE_SWK_2019.pdf,2019.0
,STANLEY BLACK & DECKER INC.,OTHER,https://www.annualreports.com/HostedData/AnnualReportArchive/s/NYSE_SWK_2018.pdf,2018.0
,STANLEY BLACK & DECKER INC.,OTHER,https://www.annualreports.com/HostedData/AnnualReportArchive/s/NYSE_SWK_2017.pdf,2017.0
,PROSEGUR,FIN_REP,https://www.prosegur.com/dam/jcr:7658dfd7-fb49-4747-bbc1-666d6c437129/PCS%20-%20IAGC%20(VF)%20(27.02.2023)%20ENG.pdf,2023.0
,PROSEGUR,OTHER,https://www.prosegur.com/dam/jcr:1be513d9-98c0-47b9-bf48-b8ef306f220d/PCS%20-%20IAGC%20(ENG).pdf,2021.0
,PROSEGUR,OTHER,https://www.prosegur.com/dam/jcr:2e8d132a-f609-4743-b12d-0bfc16dc5864/PCS%20-%20IAGC%202024%20(VF)%20(ENG)%20(con%20SCIIF).pdf,2020.0
,PROSEGUR,OTHER,https://www.prosegur.com/dam/jcr:7d739bb8-1ef7-40cb-8aa5-89273f21b26d/PCS%20-%20Informe%20anual%20sobre%20la%20actividad%20de%20la%20Comisi%C3%B3n%20de%20Auditor%C3%ADa%202024%20(VF)%20(ENG).pdf,2020.0
,PROSEGUR,OTHER,https://www.prosegur.com/dam/jcr:32bc20f4-911a-4453-89a9-34c3b322ab37/PCS%20-%20IARC%202024%20VF%20(ENG)).pdf,2020.0
,PROSEGUR,OTHER,https://www.prosegur.com/dam/jcr:242e019a-7eda-4709-80e1-ff0432b10f69/PCS%20-%20IAGC%202023%20(ENG)%20(VF)%20(con%20anexo)%20(1).pdf,2020.0
