date,country_code,cc_fooddrink,cc_restaurant,cc_groc,cc_fastfood
2010-01-01,CY,15,15,6,14
2010-02-01,CY,15,14,7,14
2010-03-01,CY,16,15,6,10
2010-04-01,CY,14,10,5,7
2010-05-01,CY,14,13,5,15
2010-06-01,CY,12,11,4,12
2010-07-01,CY,11,13,5,14
2010-08-01,CY,10,13,4,15
2010-09-01,CY,11,12,7,12
2010-10-01,CY,12,12,7,9
2010-11-01,CY,14,13,10,10
2010-12-01,CY,15,14,6,15
2011-01-01,CY,24,23,12,18
2011-02-01,CY,23,20,9,17
2011-03-01,CY,25,24,9,27
2011-04-01,CY,28,22,10,24
2011-05-01,CY,23,25,12,22
2011-06-01,CY,22,23,10,15
2011-07-01,CY,21,19,12,18
2011-08-01,CY,21,21,13,19
2011-09-01,CY,20,24,11,24
2011-10-01,CY,22,23,14,23
2011-11-01,CY,24,23,18,21
2011-12-01,CY,30,23,10,23
2012-01-01,CY,25,26,12,28
2012-02-01,CY,25,25,18,19
2012-03-01,CY,25,26,14,22
2012-04-01,CY,24,22,15,23
2012-05-01,CY,23,24,15,21
2012-06-01,CY,24,24,15,24
2012-07-01,CY,23,24,14,21
2012-08-01,CY,23,25,15,24
2012-09-01,CY,23,26,16,26
2012-10-01,CY,23,24,16,24
2012-11-01,CY,27,25,19,25
2012-12-01,CY,27,24,17,25
2013-01-01,CY,26,26,16,30
2013-02-01,CY,27,28,17,30
2013-03-01,CY,27,24,15,25
2013-04-01,CY,32,26,17,30
2013-05-01,CY,31,29,18,28
2013-06-01,CY,30,27,17,27
2013-07-01,CY,32,30,18,32
2013-08-01,CY,33,31,20,31
2013-09-01,CY,32,31,24,27
2013-10-01,CY,35,30,25,28
2013-11-01,CY,38,33,30,32
2013-12-01,CY,41,34,23,36
2014-01-01,CY,38,34,24,38
2014-02-01,CY,37,32,21,37
2014-03-01,CY,38,32,25,35
2014-04-01,CY,39,31,27,29
2014-05-01,CY,38,33,26,33
2014-06-01,CY,36,35,27,35
2014-07-01,CY,39,37,28,37
2014-08-01,CY,37,40,25,46
2014-09-01,CY,40,38,27,41
2014-10-01,CY,42,40,31,39
2014-11-01,CY,42,40,28,42
2014-12-01,CY,46,43,30,51
2015-01-01,CY,42,43,26,47
2015-02-01,CY,43,42,26,42
2015-03-01,CY,43,43,29,45
2015-04-01,CY,40,43,28,47
2015-05-01,CY,38,40,27,43
2015-06-01,CY,40,43,30,43
2015-07-01,CY,40,47,26,50
2015-08-01,CY,41,48,24,50
2015-09-01,CY,38,41,26,42
2015-10-01,CY,43,43,33,43
2015-11-01,CY,44,43,37,44
2015-12-01,CY,51,51,31,61
2016-01-01,CY,49,50,39,56
2016-02-01,CY,48,48,30,49
2016-03-01,CY,48,50,27,56
2016-04-01,CY,48,50,26,60
2016-05-01,CY,47,54,29,59
2016-06-01,CY,45,53,34,58
2016-07-01,CY,48,63,33,71
2016-08-01,CY,50,67,30,69
2016-09-01,CY,48,59,30,61
2016-10-01,CY,52,63,28,65
2016-11-01,CY,50,60,32,67
2016-12-01,CY,54,66,34,74
2017-01-01,CY,48,59,28,68
2017-02-01,CY,49,63,27,67
2017-03-01,CY,49,61,34,63
2017-04-01,CY,49,59,32,64
2017-05-01,CY,48,65,27,68
2017-06-01,CY,47,61,27,64
2017-07-01,CY,47,69,24,69
2017-08-01,CY,48,68,25,64
2017-09-01,CY,47,62,31,63
2017-10-01,CY,51,65,35,68
2017-11-01,CY,48,61,26,69
2017-12-01,CY,56,70,27,75
2018-01-01,CY,48,62,23,67
2018-02-01,CY,49,67,23,70
2018-03-01,CY,52,65,23,69
2018-04-01,CY,49,68,22,68
2018-05-01,CY,49,69,23,72
2018-06-01,CY,50,71,23,70
2018-07-01,CY,50,77,24,69
2018-08-01,CY,50,80,25,76
2018-09-01,CY,52,73,21,69
2018-10-01,CY,55,74,25,69
2018-11-01,CY,53,69,24,71
2018-12-01,CY,54,72,23,74
2019-01-01,CY,48,66,23,63
2019-02-01,CY,49,72,21,71
2019-03-01,CY,49,67,25,66
2019-04-01,CY,50,69,25,69
2019-05-01,CY,47,71,24,64
2019-06-01,CY,48,78,25,69
2019-07-01,CY,50,79,25,76
2019-08-01,CY,55,82,24,79
2019-09-01,CY,51,74,26,63
2019-10-01,CY,54,75,23,64
2019-11-01,CY,50,74,21,71
2019-12-01,CY,57,78,27,79
2020-01-01,CY,51,71,24,71
2020-02-01,CY,50,73,21,66
2020-03-01,CY,60,50,26,64
2020-04-01,CY,72,46,32,68
2020-05-01,CY,57,52,29,71
2020-06-01,CY,51,68,25,72
2020-07-01,CY,55,75,39,73
2020-08-01,CY,58,85,43,81
2020-09-01,CY,53,73,26,66
2020-10-01,CY,54,74,29,71
2020-11-01,CY,55,59,29,70
2020-12-01,CY,63,61,32,81
2021-01-01,CY,60,57,27,79
2021-02-01,CY,60,53,27,73
2021-03-01,CY,55,59,28,70
2021-04-01,CY,61,68,27,77
2021-05-01,CY,56,71,24,78
2021-06-01,CY,55,89,24,78
2021-07-01,CY,60,100,27,100
2021-08-01,CY,62,98,26,89
2021-09-01,CY,64,91,28,74
2021-10-01,CY,60,90,29,80
2021-11-01,CY,60,80,30,67
2021-12-01,CY,64,80,28,83
2022-01-01,CY,58,74,22,81
2022-02-01,CY,53,74,24,66
2022-03-01,CY,56,72,23,67
2022-04-01,CY,55,72,24,63
2022-05-01,CY,55,75,23,68
2022-06-01,CY,55,78,23,67
2022-07-01,CY,57,92,26,80
2022-08-01,CY,58,89,25,83
2022-09-01,CY,54,82,25,66
2022-10-01,CY,55,78,26,66
2022-11-01,CY,56,70,22,64
2022-12-01,CY,62,82,25,77
2023-01-01,CY,57,76,23,68
2023-02-01,CY,54,77,22,65
2023-03-01,CY,54,70,22,65
2023-04-01,CY,59,84,26,75
