date,country_code,cc_fooddrink,cc_restaurant,cc_groc,cc_fastfood
2015-03-01,DK,78,82,59,61
2015-04-01,DK,74,78,67,62
2015-05-01,DK,77,85,67,67
2015-06-01,DK,70,76,59,61
2015-07-01,DK,63,78,57,64
2015-08-01,DK,70,76,61,59
2015-09-01,DK,72,79,53,65
2015-10-01,DK,75,78,57,64
2015-11-01,DK,78,75,67,62
2015-12-01,DK,91,74,90,69
2016-01-01,DK,73,77,59,68
2016-02-01,DK,74,84,52,65
2016-03-01,DK,75,79,60,66
2016-04-01,DK,72,80,65,66
2016-05-01,DK,69,74,63,67
2016-06-01,DK,70,76,57,65
2016-07-01,DK,69,80,55,68
2016-08-01,DK,70,78,52,66
2016-09-01,DK,68,75,51,64
2016-10-01,DK,75,81,55,65
2016-11-01,DK,70,79,61,64
2016-12-01,DK,89,76,79,70
2017-01-01,DK,70,78,51,70
2017-02-01,DK,72,83,48,69
2017-03-01,DK,72,78,50,62
2017-04-01,DK,77,88,67,72
2017-05-01,DK,68,80,58,68
2017-06-01,DK,70,86,58,66
2017-07-01,DK,70,88,52,71
2017-08-01,DK,73,82,54,68
2017-09-01,DK,74,87,57,73
2017-10-01,DK,78,84,52,77
2017-11-01,DK,76,81,65,68
2017-12-01,DK,96,78,87,78
2018-01-01,DK,75,80,55,71
2018-02-01,DK,73,85,48,67
2018-03-01,DK,76,85,63,79
2018-04-01,DK,70,82,58,69
2018-05-01,DK,71,83,63,76
2018-06-01,DK,75,81,60,74
2018-07-01,DK,73,85,57,78
2018-08-01,DK,74,86,52,76
2018-09-01,DK,74,82,55,77
2018-10-01,DK,73,87,52,71
2018-11-01,DK,78,82,65,71
2018-12-01,DK,96,81,92,87
2019-01-01,DK,72,80,52,75
2019-02-01,DK,72,88,48,72
2019-03-01,DK,72,83,52,78
2019-04-01,DK,74,80,61,71
2019-05-01,DK,70,85,58,80
2019-06-01,DK,67,85,61,83
2019-07-01,DK,68,88,50,78
2019-08-01,DK,71,86,52,81
2019-09-01,DK,72,82,48,70
2019-10-01,DK,71,82,49,73
2019-11-01,DK,79,80,60,75
2019-12-01,DK,92,76,79,81
2020-01-01,DK,73,79,49,73
2020-02-01,DK,69,83,44,73
2020-03-01,DK,75,61,48,73
2020-04-01,DK,80,61,63,83
2020-05-01,DK,84,76,61,91
2020-06-01,DK,74,81,60,79
2020-07-01,DK,76,97,54,93
2020-08-01,DK,72,80,52,80
2020-09-01,DK,73,78,48,79
2020-10-01,DK,74,76,53,77
2020-11-01,DK,77,70,59,71
2020-12-01,DK,100,62,88,83
2021-01-01,DK,79,53,56,90
2021-02-01,DK,80,58,51,85
2021-03-01,DK,74,58,54,83
2021-04-01,DK,78,76,62,92
2021-05-01,DK,75,88,61,93
2021-06-01,DK,65,82,54,82
2021-07-01,DK,66,100,53,100
2021-08-01,DK,68,88,50,82
2021-09-01,DK,65,86,46,75
2021-10-01,DK,70,91,48,82
2021-11-01,DK,71,80,54,74
2021-12-01,DK,90,74,77,79
2022-01-01,DK,74,77,52,88
2022-02-01,DK,68,81,43,78
2022-03-01,DK,62,71,40,66
2022-04-01,DK,67,80,56,80
2022-05-01,DK,64,76,48,72
2022-06-01,DK,62,73,50,75
2022-07-01,DK,63,80,48,79
2022-08-01,DK,65,73,46,71
2022-09-01,DK,62,69,44,69
