date,country_code,cc_fooddrink,cc_restaurant,cc_groc,cc_fastfood
2017-04-01,RO,76,65,53,68
2017-05-01,RO,69,68,49,68
2017-06-01,RO,69,63,52,67
2017-07-01,RO,71,70,50,71
2017-08-01,RO,68,68,55,65
2017-09-01,RO,73,70,52,64
2017-10-01,RO,80,81,57,75
2017-11-01,RO,77,78,70,73
2017-12-01,RO,86,69,67,69
2018-01-01,RO,85,77,62,77
2018-02-01,RO,81,76,56,76
2018-03-01,RO,79,84,59,85
2018-04-01,RO,71,69,52,69
2018-05-01,RO,72,78,55,70
2018-06-01,RO,72,78,56,73
2018-07-01,RO,73,89,49,81
2018-08-01,RO,72,84,52,77
2018-09-01,RO,73,79,46,71
2018-10-01,RO,77,80,54,73
2018-11-01,RO,81,86,69,91
2018-12-01,RO,95,85,76,80
2019-01-01,RO,84,86,70,86
2019-02-01,RO,79,90,78,92
2019-03-01,RO,72,87,63,84
2019-04-01,RO,79,83,67,82
2019-05-01,RO,75,81,59,81
2019-06-01,RO,71,87,57,86
2019-07-01,RO,72,87,54,87
2019-08-01,RO,74,93,57,84
2019-09-01,RO,74,85,55,84
2019-10-01,RO,80,81,63,83
2019-11-01,RO,87,93,80,88
2019-12-01,RO,97,91,91,86
2020-01-01,RO,87,93,75,91
2020-02-01,RO,82,90,74,87
2020-03-01,RO,78,72,87,80
2020-04-01,RO,98,72,100,100
2020-05-01,RO,94,75,86,86
2020-06-01,RO,83,81,74,85
2020-07-01,RO,76,87,76,75
2020-08-01,RO,79,92,72,87
2020-09-01,RO,78,87,67,83
2020-10-01,RO,89,97,78,84
2020-11-01,RO,88,74,87,82
2020-12-01,RO,100,77,96,89
2021-01-01,RO,90,88,69,96
2021-02-01,RO,86,85,71,97
2021-03-01,RO,81,78,73,82
2021-04-01,RO,95,82,75,86
2021-05-01,RO,83,88,76,90
2021-06-01,RO,79,100,69,84
2021-07-01,RO,76,97,67,92
2021-08-01,RO,80,100,72,92
2021-09-01,RO,78,90,58,92
2021-10-01,RO,82,83,65,90
2021-11-01,RO,84,90,79,98
2021-12-01,RO,82,77,83,79
2022-01-01,RO,86,91,72,96
2022-02-01,RO,80,89,70,83
2022-03-01,RO,78,88,70,83
2022-04-01,RO,86,88,67,90
2022-05-01,RO,79,89,64,84
2022-06-01,RO,78,91,63,88
2022-07-01,RO,78,92,63,86
2022-08-01,RO,82,97,62,86
2022-09-01,RO,81,84,54,78
2022-10-01,RO,86,86,63,82
2022-11-01,RO,84,85,74,78
2022-12-01,RO,99,87,80,86
