date,country_code,cc_fooddrink,cc_restaurant,cc_groc,cc_fastfood
2009-09-01,NL,53,65,59,33
2009-10-01,NL,55,71,60,37
2009-11-01,NL,58,71,58,35
2009-12-01,NL,69,68,69,34
2010-01-01,NL,53,63,57,32
2010-02-01,NL,55,66,57,33
2010-03-01,NL,50,65,52,31
2010-04-01,NL,50,61,63,30
2010-05-01,NL,50,62,70,31
2010-06-01,NL,49,59,58,30
2010-07-01,NL,43,55,50,27
2010-08-01,NL,51,63,56,35
2010-09-01,NL,51,62,55,31
2010-10-01,NL,52,66,53,31
2010-11-01,NL,54,66,52,31
2010-12-01,NL,61,60,66,31
2011-01-01,NL,56,68,61,36
2011-02-01,NL,53,69,56,35
2011-03-01,NL,54,65,56,33
2011-04-01,NL,53,61,63,33
2011-05-01,NL,53,63,58,35
2011-06-01,NL,54,67,66,36
2011-07-01,NL,52,60,57,33
2011-08-01,NL,59,64,60,34
2011-09-01,NL,57,68,62,42
2011-10-01,NL,60,68,59,41
2011-11-01,NL,62,72,62,40
2011-12-01,NL,70,72,71,41
2012-01-01,NL,57,66,59,40
2012-02-01,NL,57,64,57,38
2012-03-01,NL,56,64,55,43
2012-04-01,NL,61,70,70,47
2012-05-01,NL,58,64,70,45
2012-06-01,NL,57,68,54,49
2012-07-01,NL,54,64,55,45
2012-08-01,NL,53,65,58,42
2012-09-01,NL,61,78,60,46
2012-10-01,NL,61,71,57,46
2012-11-01,NL,61,71,54,46
2012-12-01,NL,72,67,74,48
2013-01-01,NL,61,67,61,48
2013-02-01,NL,62,72,59,48
2013-03-01,NL,61,68,62,47
2013-04-01,NL,61,64,62,47
2013-05-01,NL,61,71,72,50
2013-06-01,NL,62,68,61,47
2013-07-01,NL,60,64,60,43
2013-08-01,NL,63,68,62,47
2013-09-01,NL,61,68,61,46
2013-10-01,NL,71,71,67,48
2013-11-01,NL,67,65,63,43
2013-12-01,NL,77,67,76,47
2014-01-01,NL,65,68,63,49
2014-02-01,NL,64,69,59,47
2014-03-01,NL,61,64,59,48
2014-04-01,NL,64,66,71,48
2014-05-01,NL,66,68,71,51
2014-06-01,NL,61,62,68,49
2014-07-01,NL,59,66,61,47
2014-08-01,NL,66,74,64,51
2014-09-01,NL,65,66,57,51
2014-10-01,NL,69,70,58,50
2014-11-01,NL,69,70,61,52
2014-12-01,NL,80,68,78,49
2015-01-01,NL,70,64,60,53
2015-02-01,NL,66,67,60,52
2015-03-01,NL,66,69,59,52
2015-04-01,NL,64,69,68,51
2015-05-01,NL,68,69,74,52
2015-06-01,NL,63,64,60,49
2015-07-01,NL,60,66,60,53
2015-08-01,NL,60,68,61,50
2015-09-01,NL,63,67,57,50
2015-10-01,NL,68,68,57,51
2015-11-01,NL,70,70,59,54
2015-12-01,NL,83,71,77,57
2016-01-01,NL,67,72,58,58
2016-02-01,NL,68,71,58,61
2016-03-01,NL,68,70,61,61
2016-04-01,NL,65,72,62,61
2016-05-01,NL,65,71,74,57
2016-06-01,NL,69,75,63,63
2016-07-01,NL,66,75,66,63
2016-08-01,NL,67,70,66,60
2016-09-01,NL,65,76,62,60
2016-10-01,NL,70,74,63,61
2016-11-01,NL,70,71,63,60
2016-12-01,NL,83,79,78,71
2017-01-01,NL,69,74,62,61
2017-02-01,NL,66,75,59,64
2017-03-01,NL,68,76,59,69
2017-04-01,NL,72,80,87,73
2017-05-01,NL,67,76,83,70
2017-06-01,NL,75,82,83,79
2017-07-01,NL,72,82,73,72
2017-08-01,NL,72,83,68,76
2017-09-01,NL,75,82,75,74
2017-10-01,NL,73,84,76,75
2017-11-01,NL,75,82,71,71
2017-12-01,NL,90,90,98,79
2018-01-01,NL,73,77,71,73
2018-02-01,NL,72,75,66,69
2018-03-01,NL,75,82,74,74
2018-04-01,NL,72,81,88,69
2018-05-01,NL,76,82,97,71
2018-06-01,NL,76,85,76,76
2018-07-01,NL,74,83,83,74
2018-08-01,NL,72,85,72,75
2018-09-01,NL,70,83,76,79
2018-10-01,NL,79,83,75,75
2018-11-01,NL,77,83,75,76
2018-12-01,NL,96,89,97,81
2019-01-01,NL,72,80,73,75
2019-02-01,NL,76,85,70,74
2019-03-01,NL,75,84,72,76
2019-04-01,NL,76,87,91,74
2019-05-01,NL,75,86,80,83
2019-06-01,NL,78,89,92,84
2019-07-01,NL,77,89,78,78
2019-08-01,NL,76,89,81,77
2019-09-01,NL,79,83,76,76
2019-10-01,NL,81,86,72,76
2019-11-01,NL,80,85,77,77
2019-12-01,NL,99,86,95,83
2020-01-01,NL,78,84,73,77
2020-02-01,NL,78,87,69,76
2020-03-01,NL,81,78,83,99
2020-04-01,NL,90,71,89,95
2020-05-01,NL,95,81,95,96
2020-06-01,NL,93,93,83,90
2020-07-01,NL,89,100,84,91
2020-08-01,NL,87,96,84,88
2020-09-01,NL,80,90,72,84
2020-10-01,NL,86,82,78,98
2020-11-01,NL,81,69,74,89
2020-12-01,NL,100,77,100,100
2021-01-01,NL,87,74,75,98
2021-02-01,NL,84,75,69,100
2021-03-01,NL,79,69,68,89
2021-04-01,NL,90,77,85,93
2021-05-01,NL,85,85,89,98
2021-06-01,NL,80,90,74,84
2021-07-01,NL,78,95,73,91
2021-08-01,NL,78,92,71,87
2021-09-01,NL,80,90,69,79
2021-10-01,NL,78,86,71,83
2021-11-01,NL,79,79,69,77
2021-12-01,NL,90,75,87,88
2022-01-01,NL,78,75,65,87
2022-02-01,NL,73,77,60,76
2022-03-01,NL,67,72,59,67
2022-04-01,NL,72,75,73,73
2022-05-01,NL,71,79,68,72
2022-06-01,NL,71,76,69,78
2022-07-01,NL,72,79,70,75
2022-08-01,NL,70,73,66,66
2022-09-01,NL,67,69,64,67
2022-10-01,NL,72,73,63,67
2022-11-01,NL,70,67,63,63
2022-12-01,NL,83,71,76,69
2023-01-01,NL,72,71,61,67
2023-02-01,NL,72,69,61,64
2023-03-01,NL,68,68,57,66
2023-04-01,NL,73,76,71,65
