date,country_code,cc_fooddrink,cc_restaurant,cc_groc,cc_fastfood
2015-02-01,FI,66,58,72,38
2015-03-01,FI,68,58,64,36
2015-04-01,FI,75,58,71,37
2015-05-01,FI,62,59,64,38
2015-06-01,FI,60,60,61,38
2015-07-01,FI,59,60,70,38
2015-08-01,FI,56,58,60,36
2015-09-01,FI,58,56,60,34
2015-10-01,FI,61,59,55,34
2015-11-01,FI,58,57,64,34
2015-12-01,FI,76,53,72,34
2016-01-01,FI,62,54,67,36
2016-02-01,FI,62,57,65,34
2016-03-01,FI,64,59,62,36
2016-04-01,FI,53,50,55,31
2016-05-01,FI,50,50,50,31
2016-06-01,FI,57,58,62,39
2016-07-01,FI,64,64,67,42
2016-08-01,FI,62,64,64,38
2016-09-01,FI,64,61,61,40
2016-10-01,FI,59,60,60,37
2016-11-01,FI,61,57,61,35
2016-12-01,FI,76,61,76,40
2017-01-01,FI,61,63,59,41
2017-02-01,FI,62,61,64,39
2017-03-01,FI,63,62,57,40
2017-04-01,FI,69,65,67,43
2017-05-01,FI,59,64,63,39
2017-06-01,FI,64,67,66,46
2017-07-01,FI,67,76,64,55
2017-08-01,FI,67,72,67,45
2017-09-01,FI,68,70,63,47
2017-10-01,FI,75,72,57,49
2017-11-01,FI,67,72,57,50
2017-12-01,FI,81,67,83,46
2018-01-01,FI,65,62,64,45
2018-02-01,FI,61,63,61,39
2018-03-01,FI,69,69,66,46
2018-04-01,FI,64,69,62,45
2018-05-01,FI,60,66,66,43
2018-06-01,FI,64,70,74,49
2018-07-01,FI,62,74,66,51
2018-08-01,FI,68,75,69,49
2018-09-01,FI,68,77,64,51
2018-10-01,FI,66,72,62,46
2018-11-01,FI,67,71,66,48
2018-12-01,FI,85,73,93,50
2019-01-01,FI,69,73,62,50
2019-02-01,FI,66,71,62,48
2019-03-01,FI,70,73,63,48
2019-04-01,FI,75,75,74,48
2019-05-01,FI,67,75,65,51
2019-06-01,FI,66,74,75,52
2019-07-01,FI,68,83,66,57
2019-08-01,FI,72,86,71,56
2019-09-01,FI,69,80,68,53
2019-10-01,FI,67,76,61,50
2019-11-01,FI,72,76,76,49
2019-12-01,FI,89,74,97,51
2020-01-01,FI,70,73,68,50
2020-02-01,FI,71,77,66,50
2020-03-01,FI,69,62,74,43
2020-04-01,FI,85,52,93,50
2020-05-01,FI,70,54,87,48
2020-06-01,FI,71,66,85,52
2020-07-01,FI,73,84,83,59
2020-08-01,FI,75,77,69,56
2020-09-01,FI,69,70,64,47
2020-10-01,FI,71,65,63,46
2020-11-01,FI,68,62,64,42
2020-12-01,FI,84,58,96,43
2021-01-01,FI,66,57,67,43
2021-02-01,FI,66,58,64,40
2021-03-01,FI,67,52,67,38
2021-04-01,FI,68,54,77,42
2021-05-01,FI,66,62,63,42
2021-06-01,FI,61,66,75,46
2021-07-01,FI,66,80,67,57
2021-08-01,FI,66,72,67,48
2021-09-01,FI,59,60,60,38
2021-10-01,FI,56,60,54,38
2021-11-01,FI,53,58,59,35
2021-12-01,FI,66,51,72,33
2022-01-01,FI,66,56,62,40
2022-02-01,FI,60,58,57,36
2022-03-01,FI,58,60,63,40
2022-04-01,FI,66,64,72,43
2022-05-01,FI,59,64,63,41
2022-06-01,FI,62,67,77,45
2022-07-01,FI,62,72,64,49
2022-08-01,FI,63,68,66,44
2022-09-01,FI,60,64,60,40
2022-10-01,FI,61,63,60,39
2022-11-01,FI,59,61,65,38
2022-12-01,FI,73,59,83,37
