date,country_code,cc_fooddrink,cc_restaurant,cc_groc,cc_fastfood
2016-10-01,LU,69,57,44,53
2016-11-01,LU,69,53,45,50
2016-12-01,LU,76,55,48,59
2017-01-01,LU,69,52,40,57
2017-02-01,LU,68,60,37,57
2017-03-01,LU,65,57,37,53
2017-04-01,LU,66,59,43,58
2017-05-01,LU,67,60,45,52
2017-06-01,LU,66,61,46,62
2017-07-01,LU,66,62,46,63
2017-08-01,LU,68,61,44,48
2017-09-01,LU,65,59,45,56
2017-10-01,LU,79,63,48,51
2017-11-01,LU,78,62,54,60
2017-12-01,LU,84,60,56,55
2018-01-01,LU,76,62,48,60
2018-02-01,LU,71,63,42,58
2018-03-01,LU,75,70,46,55
2018-04-01,LU,71,65,52,62
2018-05-01,LU,69,59,51,55
2018-06-01,LU,74,68,55,64
2018-07-01,LU,67,71,50,68
2018-08-01,LU,67,70,48,71
2018-09-01,LU,73,68,49,68
2018-10-01,LU,81,70,52,74
2018-11-01,LU,82,74,54,74
2018-12-01,LU,88,70,61,79
2019-01-01,LU,76,69,46,77
2019-02-01,LU,78,68,44,68
2019-03-01,LU,80,73,56,76
2019-04-01,LU,83,71,55,78
2019-05-01,LU,79,74,53,79
2019-06-01,LU,78,73,59,78
2019-07-01,LU,77,79,56,78
2019-08-01,LU,72,74,49,73
2019-09-01,LU,76,71,54,76
2019-10-01,LU,83,75,54,79
2019-11-01,LU,82,71,53,78
2019-12-01,LU,95,69,68,80
2020-01-01,LU,83,74,50,85
2020-02-01,LU,80,70,47,78
2020-03-01,LU,88,47,87,73
2020-04-01,LU,100,40,61,76
2020-05-01,LU,89,48,58,85
2020-06-01,LU,83,65,54,86
2020-07-01,LU,80,71,50,84
2020-08-01,LU,79,74,51,85
2020-09-01,LU,78,71,50,71
2020-10-01,LU,88,67,50,80
2020-11-01,LU,87,51,54,72
2020-12-01,LU,95,47,60,83
2021-01-01,LU,83,44,51,90
2021-02-01,LU,80,48,49,84
2021-03-01,LU,86,45,49,84
2021-04-01,LU,80,57,56,98
2021-05-01,LU,83,64,56,92
2021-06-01,LU,77,76,55,90
2021-07-01,LU,81,84,55,95
2021-08-01,LU,75,85,51,100
2021-09-01,LU,80,83,51,90
2021-10-01,LU,85,81,52,91
2021-11-01,LU,85,73,60,83
2021-12-01,LU,93,76,59,97
2022-01-01,LU,79,66,54,90
2022-02-01,LU,76,73,42,89
2022-03-01,LU,72,65,46,75
2022-04-01,LU,73,67,48,74
2022-05-01,LU,73,71,50,85
2022-06-01,LU,75,70,50,86
2022-07-01,LU,73,70,50,86
2022-08-01,LU,66,69,53,77
2022-09-01,LU,69,63,44,77
2022-10-01,LU,73,67,42,76
2022-11-01,LU,72,65,46,71
2022-12-01,LU,82,62,52,74
