date,country_code,cc_fooddrink,cc_restaurant,cc_groc,cc_fastfood
2009-12-01,LT,80,66,25,38
2010-01-01,LT,65,54,21,36
2010-02-01,LT,64,61,23,32
2010-03-01,LT,68,58,23,29
2010-04-01,LT,65,58,20,40
2010-05-01,LT,63,57,22,42
2010-06-01,LT,59,49,20,35
2010-07-01,LT,58,44,12,33
2010-08-01,LT,70,51,15,33
2010-09-01,LT,67,51,20,27
2010-10-01,LT,67,54,20,41
2010-11-01,LT,70,58,22,41
2010-12-01,LT,74,56,17,39
2011-01-01,LT,71,57,21,43
2011-02-01,LT,71,61,22,38
2011-03-01,LT,70,62,24,40
2011-04-01,LT,71,56,18,43
2011-05-01,LT,70,67,22,55
2011-06-01,LT,64,64,18,61
2011-07-01,LT,71,63,16,69
2011-08-01,LT,78,71,21,90
2011-09-01,LT,75,73,19,73
2011-10-01,LT,77,69,21,82
2011-11-01,LT,80,78,28,84
2011-12-01,LT,84,78,25,94
2012-01-01,LT,72,77,24,86
2012-02-01,LT,76,77,23,82
2012-03-01,LT,71,70,24,80
2012-04-01,LT,73,70,19,85
2012-05-01,LT,68,69,19,87
2012-06-01,LT,65,71,17,79
2012-07-01,LT,65,67,17,79
2012-08-01,LT,77,68,18,74
2012-09-01,LT,73,70,18,83
2012-10-01,LT,74,70,18,80
2012-11-01,LT,72,75,18,86
2012-12-01,LT,80,73,15,76
2013-01-01,LT,69,75,17,77
2013-02-01,LT,69,75,17,74
2013-03-01,LT,70,67,17,78
2013-04-01,LT,65,70,16,80
2013-05-01,LT,60,67,14,80
2013-06-01,LT,58,69,14,93
2013-07-01,LT,72,77,15,99
2013-08-01,LT,77,77,16,100
2013-09-01,LT,74,70,17,79
2013-10-01,LT,72,72,17,78
2013-11-01,LT,72,75,19,77
2013-12-01,LT,87,79,21,84
2014-01-01,LT,71,73,18,69
2014-02-01,LT,68,78,19,70
2014-03-01,LT,70,69,21,66
2014-04-01,LT,67,67,20,66
2014-05-01,LT,61,69,17,65
2014-06-01,LT,66,72,17,70
2014-07-01,LT,68,71,22,80
2014-08-01,LT,80,76,25,83
2014-09-01,LT,73,68,25,65
2014-10-01,LT,74,73,32,65
2014-11-01,LT,73,71,36,58
2014-12-01,LT,84,71,46,59
2015-01-01,LT,72,72,39,65
2015-02-01,LT,74,73,42,62
2015-03-01,LT,72,69,42,63
2015-04-01,LT,74,67,46,57
2015-05-01,LT,64,65,46,59
2015-06-01,LT,63,63,42,52
2015-07-01,LT,70,68,45,59
2015-08-01,LT,76,68,24,52
2015-09-01,LT,74,63,17,52
2015-10-01,LT,72,69,19,61
2015-11-01,LT,71,68,19,55
2015-12-01,LT,92,76,20,63
2016-01-01,LT,72,66,17,50
2016-02-01,LT,70,70,18,52
2016-03-01,LT,70,62,21,55
2016-04-01,LT,66,63,20,47
2016-05-01,LT,58,61,29,49
2016-06-01,LT,61,60,100,50
2016-07-01,LT,71,83,40,51
2016-08-01,LT,77,87,37,44
2016-09-01,LT,64,60,35,40
2016-10-01,LT,63,60,31,38
2016-11-01,LT,63,65,37,45
2016-12-01,LT,79,66,34,43
2017-01-01,LT,63,63,40,38
2017-02-01,LT,67,68,44,41
2017-03-01,LT,64,63,39,41
2017-04-01,LT,68,63,39,38
2017-05-01,LT,57,61,39,36
2017-06-01,LT,60,72,45,37
2017-07-01,LT,67,100,40,33
2017-08-01,LT,73,90,38,39
2017-09-01,LT,70,69,41,36
2017-10-01,LT,69,69,47,41
2017-11-01,LT,67,71,46,48
2017-12-01,LT,79,71,45,45
2018-01-01,LT,66,69,42,45
2018-02-01,LT,68,70,46,41
2018-03-01,LT,68,67,42,39
2018-04-01,LT,60,64,41,37
2018-05-01,LT,59,67,47,35
2018-06-01,LT,65,72,47,41
2018-07-01,LT,70,74,37,38
2018-08-01,LT,77,76,37,39
2018-09-01,LT,72,70,42,40
2018-10-01,LT,69,72,47,38
2018-11-01,LT,67,71,52,42
2018-12-01,LT,83,75,44,44
2019-01-01,LT,68,82,45,38
2019-02-01,LT,71,74,48,44
2019-03-01,LT,70,69,43,41
2019-04-01,LT,65,68,41,37
2019-05-01,LT,64,70,61,33
2019-06-01,LT,66,72,48,35
2019-07-01,LT,75,79,52,40
2019-08-01,LT,79,81,44,45
2019-09-01,LT,77,74,52,41
2019-10-01,LT,72,79,49,45
2019-11-01,LT,73,74,54,43
2019-12-01,LT,89,81,57,50
2020-01-01,LT,78,80,53,44
2020-02-01,LT,73,81,57,42
2020-03-01,LT,74,53,54,38
2020-04-01,LT,83,39,61,37
2020-05-01,LT,75,55,63,39
2020-06-01,LT,72,70,63,41
2020-07-01,LT,83,84,58,43
2020-08-01,LT,85,82,56,43
2020-09-01,LT,81,71,53,42
2020-10-01,LT,82,72,63,46
2020-11-01,LT,74,51,68,43
2020-12-01,LT,100,55,87,58
2021-01-01,LT,84,47,77,47
2021-02-01,LT,85,51,77,41
2021-03-01,LT,78,50,82,43
2021-04-01,LT,76,56,69,48
2021-05-01,LT,73,68,84,47
2021-06-01,LT,65,73,65,42
2021-07-01,LT,76,84,56,45
2021-08-01,LT,84,84,58,57
2021-09-01,LT,77,76,71,56
2021-10-01,LT,74,74,83,49
2021-11-01,LT,70,71,59,49
2021-12-01,LT,78,77,59,58
2022-01-01,LT,79,78,54,56
2022-02-01,LT,79,87,65,53
2022-03-01,LT,74,68,55,47
2022-04-01,LT,81,74,55,54
2022-05-01,LT,74,79,51,56
2022-06-01,LT,70,79,55,57
2022-07-01,LT,80,84,57,55
2022-08-01,LT,83,87,49,55
2022-09-01,LT,80,73,48,49
2022-10-01,LT,80,72,56,55
2022-11-01,LT,78,76,50,53
2022-12-01,LT,96,76,59,57
2023-01-01,LT,85,83,49,59
2023-02-01,LT,82,81,50,56
2023-03-01,LT,79,71,50,51
2023-04-01,LT,82,72,50,53
