date,country_code,cc_fooddrink,cc_restaurant,cc_groc,cc_fastfood
2008-07-01,HR,29,34,26,25
2008-08-01,HR,31,34,22,27
2008-09-01,HR,33,33,25,27
2008-10-01,HR,29,32,22,22
2008-11-01,HR,31,33,24,24
2008-12-01,HR,29,31,24,18
2009-01-01,HR,28,29,19,24
2009-02-01,HR,29,28,23,22
2009-03-01,HR,29,27,24,15
2009-04-01,HR,30,27,25,21
2009-05-01,HR,26,26,21,18
2009-06-01,HR,25,26,23,19
2009-07-01,HR,24,26,22,20
2009-08-01,HR,25,25,21,21
2009-09-01,HR,26,25,24,17
2009-10-01,HR,25,23,23,16
2009-11-01,HR,28,26,26,21
2009-12-01,HR,30,26,28,18
2010-01-01,HR,24,23,22,17
2010-02-01,HR,25,26,29,16
2010-03-01,HR,26,24,27,17
2010-04-01,HR,26,24,26,18
2010-05-01,HR,27,25,28,16
2010-06-01,HR,24,26,27,18
2010-07-01,HR,23,23,25,18
2010-08-01,HR,23,23,22,17
2010-09-01,HR,28,27,27,20
2010-10-01,HR,30,25,27,18
2010-11-01,HR,29,24,29,18
2010-12-01,HR,29,25,31,15
2011-01-01,HR,51,45,51,40
2011-02-01,HR,54,49,51,38
2011-03-01,HR,54,47,55,38
2011-04-01,HR,51,44,53,41
2011-05-01,HR,53,46,51,42
2011-06-01,HR,52,47,53,41
2011-07-01,HR,51,46,51,39
2011-08-01,HR,48,41,50,35
2011-09-01,HR,57,51,58,42
2011-10-01,HR,56,51,59,47
2011-11-01,HR,59,50,67,49
2011-12-01,HR,67,48,73,44
2012-01-01,HR,56,48,62,47
2012-02-01,HR,58,49,60,43
2012-03-01,HR,56,46,61,45
2012-04-01,HR,58,48,61,54
2012-05-01,HR,56,45,59,44
2012-06-01,HR,54,43,56,48
2012-07-01,HR,53,52,54,45
2012-08-01,HR,55,46,56,48
2012-09-01,HR,61,52,57,48
2012-10-01,HR,62,44,58,44
2012-11-01,HR,59,46,62,45
2012-12-01,HR,65,44,70,44
2013-01-01,HR,55,47,56,51
2013-02-01,HR,63,49,59,46
2013-03-01,HR,61,48,57,52
2013-04-01,HR,53,44,53,42
2013-05-01,HR,57,47,61,43
2013-06-01,HR,58,47,55,44
2013-07-01,HR,58,45,56,42
2013-08-01,HR,61,48,60,45
2013-09-01,HR,63,50,58,46
2013-10-01,HR,65,45,60,44
2013-11-01,HR,62,46,58,48
2013-12-01,HR,70,48,65,46
2014-01-01,HR,64,45,55,49
2014-02-01,HR,65,51,59,44
2014-03-01,HR,59,45,53,46
2014-04-01,HR,63,44,54,49
2014-05-01,HR,63,53,50,47
2014-06-01,HR,59,48,62,44
2014-07-01,HR,62,47,58,47
2014-08-01,HR,63,50,56,57
2014-09-01,HR,64,48,60,52
2014-10-01,HR,64,49,57,46
2014-11-01,HR,65,54,60,48
2014-12-01,HR,70,48,65,44
2015-01-01,HR,64,42,59,47
2015-02-01,HR,67,47,63,42
2015-03-01,HR,65,51,52,51
2015-04-01,HR,63,49,58,49
2015-05-01,HR,64,50,62,45
2015-06-01,HR,62,46,65,49
2015-07-01,HR,72,52,64,49
2015-08-01,HR,70,53,65,54
2015-09-01,HR,70,50,61,45
2015-10-01,HR,68,50,55,48
2015-11-01,HR,67,49,62,50
2015-12-01,HR,74,51,71,47
2016-01-01,HR,64,46,52,45
2016-02-01,HR,68,50,53,45
2016-03-01,HR,64,46,49,52
2016-04-01,HR,62,47,52,42
2016-05-01,HR,65,47,55,43
2016-06-01,HR,64,45,59,46
2016-07-01,HR,70,51,59,50
2016-08-01,HR,69,53,61,52
2016-09-01,HR,69,52,57,47
2016-10-01,HR,68,49,57,44
2016-11-01,HR,63,48,57,48
2016-12-01,HR,69,44,61,43
2017-01-01,HR,66,43,50,46
2017-02-01,HR,66,50,53,45
2017-03-01,HR,64,53,53,46
2017-04-01,HR,66,53,57,55
2017-05-01,HR,65,49,51,48
2017-06-01,HR,68,54,62,53
2017-07-01,HR,73,64,63,57
2017-08-01,HR,74,68,70,59
2017-09-01,HR,74,62,58,55
2017-10-01,HR,71,59,59,53
2017-11-01,HR,70,54,60,53
2017-12-01,HR,74,56,74,52
2018-01-01,HR,69,55,56,54
2018-02-01,HR,70,57,57,56
2018-03-01,HR,76,61,62,68
2018-04-01,HR,63,55,56,51
2018-05-01,HR,68,61,67,55
2018-06-01,HR,74,68,71,60
2018-07-01,HR,81,78,72,74
2018-08-01,HR,88,83,81,74
2018-09-01,HR,77,68,63,62
2018-10-01,HR,76,66,63,60
2018-11-01,HR,70,59,62,57
2018-12-01,HR,82,64,87,62
2019-01-01,HR,69,60,60,60
2019-02-01,HR,71,63,70,57
2019-03-01,HR,71,63,57,57
2019-04-01,HR,76,67,69,66
2019-05-01,HR,78,62,64,61
2019-06-01,HR,79,76,84,67
2019-07-01,HR,91,87,86,80
2019-08-01,HR,100,96,98,86
2019-09-01,HR,85,79,68,72
2019-10-01,HR,78,72,65,65
2019-11-01,HR,80,68,71,65
2019-12-01,HR,85,68,95,64
2020-01-01,HR,76,63,66,61
2020-02-01,HR,74,65,56,57
2020-03-01,HR,71,46,73,61
2020-04-01,HR,84,40,85,65
2020-05-01,HR,77,52,92,60
2020-06-01,HR,78,61,90,53
2020-07-01,HR,83,70,82,66
2020-08-01,HR,87,76,95,77
2020-09-01,HR,76,62,66,59
2020-10-01,HR,69,58,66,52
2020-11-01,HR,71,49,77,51
2020-12-01,HR,79,41,96,58
2021-01-01,HR,72,40,71,60
2021-02-01,HR,70,43,61,55
2021-03-01,HR,65,51,61,50
2021-04-01,HR,76,53,73,59
2021-05-01,HR,74,63,65,59
2021-06-01,HR,67,66,70,62
2021-07-01,HR,88,87,80,77
2021-08-01,HR,95,100,90,88
2021-09-01,HR,74,70,57,59
2021-10-01,HR,67,59,55,53
2021-11-01,HR,64,48,61,45
2021-12-01,HR,62,45,72,45
2022-01-01,HR,69,59,69,60
2022-02-01,HR,72,64,61,57
2022-03-01,HR,69,60,69,51
2022-04-01,HR,79,66,77,67
2022-05-01,HR,72,65,79,60
2022-06-01,HR,79,74,88,70
2022-07-01,HR,86,91,91,75
2022-08-01,HR,97,95,100,100
2022-09-01,HR,79,74,72,68
2022-10-01,HR,80,64,61,61
