date,country_code,yhat,h,bic,aicc,rmse,mae,acf
2023-05-01,GR,9991579.125412492,4,-374.8692369481131,-397.53518907568184,0.12804094528151033,0.07505104530484841,1.9627976465108588e-4
2023-02-01,ES,23437614.210730195,1,-363.4400734031763,-383.0479787289688,0.14148411294882846,0.08264567961289115,0.014633059661976021
2023-03-01,ES,25137060.43088972,2,-363.4400734031763,-383.0479787289688,0.14148411294882846,0.08264567961289115,0.014633059661976021
2023-04-01,ES,28645950.15648701,3,-363.4400734031763,-383.0479787289688,0.14148411294882846,0.08264567961289115,0.014633059661976021
2023-05-01,ES,32469928.688594542,4,-363.4400734031763,-383.0479787289688,0.14148411294882846,0.08264567961289115,0.014633059661976021
2023-02-01,FI,1830448.5771761506,1,-199.06818603454533,-241.84608791278336,0.16714935208094026,0.09637295542125432,6.168975480083762e-4
2023-03-01,FI,1887318.5011592144,2,-199.06818603454533,-241.84608791278336,0.16714935208094026,0.09637295542125432,6.168975480083762e-4
2023-04-01,FI,1537553.2933646336,3,-199.06818603454533,-241.84608791278336,0.16714935208094026,0.09637295542125432,6.168975480083762e-4
2023-05-01,FI,1529110.3326757841,4,-199.06818603454533,-241.84608791278336,0.16714935208094026,0.09637295542125432,6.168975480083762e-4
2023-02-01,FR,21996915.999114566,1,-129.4349079765359,-141.05612866050393,0.13072873982891664,0.07265663543165632,0.0056473761116547505
2023-03-01,FR,22487319.551382303,2,-129.4349079765359,-141.05612866050393,0.13072873982891664,0.07265663543165632,0.0056473761116547505
2023-04-01,FR,25234621.175881207,3,-129.4349079765359,-141.05612866050393,0.13072873982891664,0.07265663543165632,0.0056473761116547505
2023-05-01,FR,30234638.79935136,4,-129.4349079765359,-141.05612866050393,0.13072873982891664,0.07265663543165632,0.0056473761116547505
2023-02-01,HR,580091.577535043,1,-181.06076458128325,-197.9603163030903,0.1488466212771539,0.0767251312250986,7.656925735139229e-4
2023-03-01,HR,695112.7775172801,2,-181.06076458128325,-197.9603163030903,0.1488466212771539,0.0767251312250986,7.656925735139229e-4
2023-04-01,HR,1975042.4210070306,3,-181.06076458128325,-197.9603163030903,0.1488466212771539,0.0767251312250986,7.656925735139229e-4
2023-05-01,HR,3423169.466144328,4,-181.06076458128325,-197.9603163030903,0.1488466212771539,0.0767251312250986,7.656925735139229e-4
2023-02-01,HU,1505634.4453349288,1,-129.62253732363178,-150.48141084136276,0.16935519380455857,0.1048885967895401,0.002288635254985951
2023-03-01,HU,1601782.313675175,2,-129.62253732363178,-150.48141084136276,0.16935519380455857,0.1048885967895401,0.002288635254985951
2023-04-01,HU,1658734.7816368951,3,-129.62253732363178,-150.48141084136276,0.16935519380455857,0.1048885967895401,0.002288635254985951
2023-05-01,HU,1841548.7679630134,4,-129.62253732363178,-150.48141084136276,0.16935519380455857,0.1048885967895401,0.002288635254985951
2023-02-01,IT,18788926.012478113,1,-585.6558932861243,-624.6000913348845,0.10123864359399753,0.06363955750255418,0.01813762735755979
2023-03-01,IT,16167904.121001469,2,-585.6558932861243,-624.6000913348845,0.10123864359399753,0.06363955750255418,0.01813762735755979
2023-04-01,IT,18413976.936606772,3,-585.6558932861243,-624.6000913348845,0.10123864359399753,0.06363955750255418,0.01813762735755979
2023-05-01,IT,21376781.32953737,4,-585.6558932861243,-624.6000913348845,0.10123864359399753,0.06363955750255418,0.01813762735755979
2023-02-01,LT,383548.6154628264,1,-151.1921883816825,-167.80731495981135,0.1545409541406524,0.09766414925803732,8.104606783515875e-5
2023-03-01,LT,409703.305617205,2,-151.1921883816825,-167.80731495981135,0.1545409541406524,0.09766414925803732,8.104606783515875e-5
2023-04-01,LT,450182.8042288341,3,-151.1921883816825,-167.80731495981135,0.1545409541406524,0.09766414925803732,8.104606783515875e-5
2023-05-01,LT,554604.0027554219,4,-151.1921883816825,-167.80731495981135,0.1545409541406524,0.09766414925803732,8.104606783515875e-5
2023-02-01,LU,106763.16507476877,1,-119.0064134565351,-138.6143187823276,0.1954276033490075,0.11592307389463943,0.0023141399910475047
2023-03-01,LU,130382.6223696409,2,-119.0064134565351,-138.6143187823276,0.1954276033490075,0.11592307389463943,0.0023141399910475047
2023-04-01,LU,160572.66972597592,3,-119.0064134565351,-138.6143187823276,0.1954276033490075,0.11592307389463943,0.0023141399910475047
2023-05-01,LU,268268.69351783645,4,-119.0064134565351,-138.6143187823276,0.1954276033490075,0.11592307389463943,0.0023141399910475047
2023-02-01,LV,208900.21437672095,1,-55.05572342120506,-68.61204000685059,0.19636169432946274,0.13155889589267702,0.013104597381362937
2023-03-01,LV,217228.52103652048,2,-55.05572342120506,-68.61204000685059,0.19636169432946274,0.13155889589267702,0.013104597381362937
2023-04-01,LV,236051.4274428709,3,-55.05572342120506,-68.61204000685059,0.19636169432946274,0.13155889589267702,0.013104597381362937
2023-05-01,LV,276781.89447453746,4,-55.05572342120506,-68.61204000685059,0.19636169432946274,0.13155889589267702,0.013104597381362937
2023-02-01,MT,506094.9516549778,1,4.280535480621538,-7.340685203346474,0.20904036849962152,0.12240382189242517,0.03967042294365107
2023-03-01,MT,538296.9346582766,2,4.280535480621538,-7.340685203346474,0.20904036849962152,0.12240382189242517,0.03967042294365107
2023-04-01,MT,620546.1951805133,3,4.280535480621538,-7.340685203346474,0.20904036849962152,0.12240382189242517,0.03967042294365107
2023-05-01,MT,666282.4838466358,4,4.280535480621538,-7.340685203346474,0.20904036849962152,0.12240382189242517,0.03967042294365107
2023-02-01,NL,6555671.1250328645,1,-49.494751148239565,-80.73771909913759,0.20593069854852378,0.12820478455716924,-0.004762144107755761
2023-03-01,NL,7013168.089650662,2,-49.494751148239565,-80.73771909913759,0.20593069854852378,0.12820478455716924,-0.004762144107755761
2023-04-01,NL,8521493.484258387,3,-49.494751148239565,-80.73771909913759,0.20593069854852378,0.12820478455716924,-0.004762144107755761
2023-05-01,NL,10506842.030006202,4,-49.494751148239565,-80.73771909913759,0.20593069854852378,0.12820478455716924,-0.004762144107755761
2023-02-01,PL,6013461.434530303,1,-172.073523901911,-195.60279059647394,0.14655176329920538,0.08521552334756098,0.012989574690667251
2023-03-01,PL,5489238.6835495345,2,-172.073523901911,-195.60279059647394,0.14655176329920538,0.08521552334756098,0.012989574690667251
2023-04-01,PL,5183475.464878832,3,-172.073523901911,-195.60279059647394,0.14655176329920538,0.08521552334756098,0.012989574690667251
2023-05-01,PL,6457301.7609894,4,-172.073523901911,-195.60279059647394,0.14655176329920538,0.08521552334756098,0.012989574690667251
2023-02-01,PT,4085645.4346385603,1,-299.72391291843707,-327.09953403033484,0.1501253316828402,0.08770575516335391,7.093940636805286e-4
2023-03-01,PT,4541810.961086857,2,-299.72391291843707,-327.09953403033484,0.1501253316828402,0.08770575516335391,7.093940636805286e-4
2023-04-01,PT,5183137.48900062,3,-299.72391291843707,-327.09953403033484,0.1501253316828402,0.08770575516335391,7.093940636805286e-4
2023-05-01,PT,5740020.883338025,4,-299.72391291843707,-327.09953403033484,0.1501253316828402,0.08770575516335391,7.093940636805286e-4
2023-02-01,RO,1396788.1241425844,1,-149.9382467305947,-163.7079429391336,0.16333516035730955,0.10713945743963302,-0.0055765398130658145
2023-03-01,RO,1255071.3391145836,2,-149.9382467305947,-163.7079429391336,0.16333516035730955,0.10713945743963302,-0.0055765398130658145
2023-04-01,RO,1274732.883874901,3,-149.9382467305947,-163.7079429391336,0.16333516035730955,0.10713945743963302,-0.0055765398130658145
2023-05-01,RO,1569716.881177559,4,-149.9382467305947,-163.7079429391336,0.16333516035730955,0.10713945743963302,-0.0055765398130658145
2023-01-01,SE,2655601.526605048,1,-238.43230954636766,-258.0267921505761,0.16777304215301328,0.07739851237025155,0.0056666197826120025
2023-02-01,SE,3125237.6178730126,2,-238.43230954636766,-258.0267921505761,0.16777304215301328,0.07739851237025155,0.0056666197826120025
2023-03-01,SE,3816773.0691179154,3,-238.43230954636766,-258.0267921505761,0.16777304215301328,0.07739851237025155,0.0056666197826120025
2023-04-01,SE,4200745.42032606,4,-238.43230954636766,-258.0267921505761,0.16777304215301328,0.07739851237025155,0.0056666197826120025
2023-03-01,SI,749717.4054305841,1,-113.20192443372042,-134.3785779620863,0.17826527445920937,0.10820951635025171,-0.0011627581224698815
2023-04-01,SI,784784.8814437644,2,-113.20192443372042,-134.3785779620863,0.17826527445920937,0.10820951635025171,-0.0011627581224698815
2023-05-01,SI,939224.8299322419,3,-113.20192443372042,-134.3785779620863,0.17826527445920937,0.10820951635025171,-0.0011627581224698815
2023-06-01,SI,1661143.6212171242,4,-113.20192443372042,-134.3785779620863,0.17826527445920937,0.10820951635025171,-0.0011627581224698815
2023-02-01,SK,972601.5662010779,1,62.808636148078804,45.90908442627173,0.25015125759340395,0.15050073653858817,0.004856542904265217
2023-03-01,SK,651958.0402638963,2,62.808636148078804,45.90908442627173,0.25015125759340395,0.15050073653858817,0.004856542904265217
2023-04-01,SK,425055.9722492207,3,62.808636148078804,45.90908442627173,0.25015125759340395,0.15050073653858817,0.004856542904265217
2023-05-01,SK,576469.7012046396,4,62.808636148078804,45.90908442627173,0.25015125759340395,0.15050073653858817,0.004856542904265217
